complaint_id,complaint_time,victim_acc,atm_id,lat,lon,narrative
947eec45,2024-02-20 10:01:00,A99468,ATM_0139,28.516019776526694,77.01168173341946,Unauthorized withdrawal complaint
5f9b9d8f,2024-03-01 05:59:00,A91240,ATM_0178,28.567151339517466,76.96007530672188,Unauthorized withdrawal complaint
9d16a990,2024-02-25 09:09:00,A98246,ATM_0118,28.515104881035263,76.80750138032171,Unauthorized withdrawal complaint
147efd04,2024-02-25 11:02:00,A29401,ATM_0155,28.85359079729021,77.03473700090932,Unauthorized withdrawal complaint
5eb3659e,2024-02-25 05:26:00,A49248,ATM_0167,28.784546395372864,77.04636330643814,Unauthorized withdrawal complaint
944c8829,2024-01-06 01:07:00,A32536,ATM_0115,28.899656379822048,77.29333022912226,Unauthorized withdrawal complaint
81326425,2024-01-04 19:35:00,A60426,ATM_0040,28.471574828076317,76.9882498855232,Unauthorized withdrawal complaint
f6e4425f,2024-02-11 03:49:00,A50033,ATM_0162,28.4914702317631,76.83316886929028,Unauthorized withdrawal complaint
7fae14ff,2024-02-11 10:18:00,A35481,ATM_0061,28.484443414821758,76.91234357442612,Unauthorized withdrawal complaint
bc2458cf,2024-02-19 19:55:00,A90608,ATM_0095,28.652847890136933,76.94636384657204,Unauthorized withdrawal complaint
3230fc7b,2024-01-02 18:17:00,A34760,ATM_0187,28.833246601330302,76.8598719218929,Unauthorized withdrawal complaint
4d5dc3d7,2024-02-08 08:44:00,A51966,ATM_0081,28.67139865013699,76.83519461670946,Unauthorized withdrawal complaint
29f57fb9,2024-01-21 17:21:00,A51840,ATM_0048,28.685868194836885,76.85275267494688,Unauthorized withdrawal complaint
ac665029,2024-02-24 10:05:00,A65747,ATM_0115,28.899656379822048,77.29333022912226,Unauthorized withdrawal complaint
24049631,2024-01-23 07:37:00,A44665,ATM_0166,28.740513933043864,77.22351030349627,Unauthorized withdrawal complaint
d9b2b7a1,2024-01-22 21:12:00,A59905,ATM_0020,28.532886390084848,77.13324346058226,Unauthorized withdrawal complaint
1c2e69d0,2024-01-19 03:26:00,A20995,ATM_0071,28.7745931021089,76.80629961841085,Unauthorized withdrawal complaint
964d7abc,2024-02-13 12:33:00,A93734,ATM_0185,28.814126780704825,76.84564938086685,Unauthorized withdrawal complaint
23d14839,2024-02-28 21:58:00,A93136,ATM_0165,28.445788081962018,76.8194454452997,Unauthorized withdrawal complaint
0f42c86b,2024-02-16 15:15:00,A89160,ATM_0078,28.747275949201583,76.9989492540659,Unauthorized withdrawal complaint
5ba9e9ec,2024-01-07 10:56:00,A34614,ATM_0110,28.521623979854244,77.17696559364778,Unauthorized withdrawal complaint
b5426486,2024-02-09 23:25:00,A36316,ATM_0166,28.740513933043864,77.22351030349627,Unauthorized withdrawal complaint
70eb2ddb,2024-02-24 16:27:00,A92354,ATM_0195,28.737371755656476,77.03711707731615,Unauthorized withdrawal complaint
e911e8e1,2024-02-10 03:05:00,A36778,ATM_0194,28.688222917054794,76.96769636544275,Unauthorized withdrawal complaint
8d95e5ae,2024-01-08 09:09:00,A89238,ATM_0076,28.61822382784498,77.18396814795913,Unauthorized withdrawal complaint
083bced9,2024-01-08 21:31:00,A30109,ATM_0122,28.88503954876224,76.81413193239713,Unauthorized withdrawal complaint
255b6feb,2024-02-29 11:16:00,A57378,ATM_0021,28.62464040032058,77.01253631718781,Unauthorized withdrawal complaint
49bde4b7,2024-02-04 11:48:00,A23311,ATM_0193,28.603656352401714,77.25768651963791,Unauthorized withdrawal complaint
c19776bf,2024-01-13 06:32:00,A84239,ATM_0182,28.85193085178387,77.07711174479581,Unauthorized withdrawal complaint
0fa40236,2024-02-21 12:52:00,A90824,ATM_0112,28.66339708367673,77.27011372168225,Unauthorized withdrawal complaint
f366b3dd,2024-02-04 17:36:00,A19019,ATM_0095,28.652847890136933,76.94636384657204,Unauthorized withdrawal complaint
94522a3e,2024-01-26 15:40:00,A79718,ATM_0085,28.509394297630138,77.14602518029304,Unauthorized withdrawal complaint
14517d51,2024-01-30 19:50:00,A25757,ATM_0042,28.756493388185046,77.19156004251259,Unauthorized withdrawal complaint
8aa77000,2024-01-20 06:39:00,A26718,ATM_0133,28.578837886176434,77.29112116422247,Unauthorized withdrawal complaint
fa8de5cf,2024-01-28 18:19:00,A30647,ATM_0165,28.445788081962018,76.8194454452997,Unauthorized withdrawal complaint
876de8bc,2024-02-24 12:23:00,A85476,ATM_0114,28.469444595153433,77.18914091539162,Unauthorized withdrawal complaint
72015ffd,2024-02-02 13:02:00,A26764,ATM_0196,28.40621788260456,76.96781775328807,Unauthorized withdrawal complaint
d402a4a5,2024-01-25 13:01:00,A66883,ATM_0042,28.756493388185046,77.19156004251259,Unauthorized withdrawal complaint
adcb68b1,2024-01-14 15:36:00,A28926,ATM_0032,28.635061647054187,77.08886631086982,Unauthorized withdrawal complaint
9aa6a5e0,2024-02-22 14:40:00,A12217,ATM_0046,28.783880948542876,77.29912627440368,Unauthorized withdrawal complaint
001d9cf1,2024-01-17 10:26:00,A54801,ATM_0032,28.635061647054187,77.08886631086982,Unauthorized withdrawal complaint
327369ae,2024-01-23 02:23:00,A36633,ATM_0047,28.834480764147095,77.24413125835989,Unauthorized withdrawal complaint
c2359e6d,2024-02-29 13:33:00,A50485,ATM_0013,28.521339186505603,77.11036341095213,Unauthorized withdrawal complaint
b90703ac,2024-01-13 19:17:00,A73739,ATM_0145,28.457100402048972,77.22361162007572,Unauthorized withdrawal complaint
f5ff6ec3,2024-03-01 15:42:00,A34401,ATM_0102,28.70982758439872,77.1506761782229,Unauthorized withdrawal complaint
93573208,2024-01-08 12:42:00,A71807,ATM_0049,28.669219460766175,76.87238035141422,Unauthorized withdrawal complaint
946d602d,2024-02-16 11:57:00,A48260,ATM_0068,28.464486538717647,77.05849176824744,Unauthorized withdrawal complaint
88ce5f8f,2024-02-09 23:10:00,A12440,ATM_0165,28.445788081962018,76.8194454452997,Unauthorized withdrawal complaint
6a4e2b97,2024-01-07 12:20:00,A43245,ATM_0047,28.834480764147095,77.24413125835989,Unauthorized withdrawal complaint
89a25d00,2024-01-24 10:49:00,A33952,ATM_0183,28.45588216282715,76.82803793361315,Unauthorized withdrawal complaint
2b4e9748,2024-01-27 05:34:00,A78682,ATM_0034,28.651246075059476,76.92830596578499,Unauthorized withdrawal complaint
fc7f700e,2024-02-24 11:11:00,A66373,ATM_0079,28.425332634424763,77.15931455475709,Unauthorized withdrawal complaint
a64517eb,2024-01-12 15:19:00,A69207,ATM_0033,28.580190724001923,77.1323503856681,Unauthorized withdrawal complaint
27a0b300,2024-02-07 07:23:00,A81707,ATM_0143,28.68805383948849,77.01683661985508,Unauthorized withdrawal complaint
ab9c2f17,2024-02-05 18:58:00,A78938,ATM_0044,28.808005521336568,77.09443051495491,Unauthorized withdrawal complaint
35021b31,2024-03-02 08:37:00,A84671,ATM_0199,28.504563394936003,77.18368549325467,Unauthorized withdrawal complaint
02a84470,2024-02-01 17:37:00,A90591,ATM_0081,28.67139865013699,76.83519461670946,Unauthorized withdrawal complaint
7bc7c7e2,2024-01-17 06:11:00,A45095,ATM_0084,28.778882623871596,77.19295502199624,Unauthorized withdrawal complaint
4aa28430,2024-01-11 12:42:00,A82881,ATM_0125,28.89459610228488,76.81546385461573,Unauthorized withdrawal complaint
9ac7cec9,2024-02-25 05:44:00,A35874,ATM_0007,28.48246310110483,76.96963960924015,Unauthorized withdrawal complaint
f5385d05,2024-02-21 11:00:00,A80307,ATM_0051,28.798981789580797,77.14353030758133,Unauthorized withdrawal complaint
2a971262,2024-01-09 15:29:00,A51349,ATM_0190,28.82071538875222,77.17851187882468,Unauthorized withdrawal complaint
3b82d2ba,2024-01-18 17:45:00,A63909,ATM_0133,28.578837886176434,77.29112116422247,Unauthorized withdrawal complaint
0ebd202c,2024-01-19 14:43:00,A38205,ATM_0114,28.469444595153433,77.18914091539162,Unauthorized withdrawal complaint
45cef36a,2024-01-13 06:40:00,A64945,ATM_0065,28.638452804160444,76.82760186306662,Unauthorized withdrawal complaint
56e85233,2024-01-22 01:46:00,A76336,ATM_0182,28.85193085178387,77.07711174479581,Unauthorized withdrawal complaint
0518e68e,2024-01-14 02:43:00,A14167,ATM_0001,28.628898652589637,76.99726578961979,Unauthorized withdrawal complaint
60dbbb78,2024-02-08 21:52:00,A67422,ATM_0130,28.420356723508128,77.19300716124997,Unauthorized withdrawal complaint
c728f360,2024-02-21 01:53:00,A24123,ATM_0147,28.663643562997365,77.08499438825096,Unauthorized withdrawal complaint
d3d9f91c,2024-03-02 13:34:00,A59238,ATM_0111,28.576031628125236,77.13086989936939,Unauthorized withdrawal complaint
e62745e9,2024-02-18 13:47:00,A14902,ATM_0140,28.502298639671313,77.19203404713609,Unauthorized withdrawal complaint
190df7dd,2024-02-02 02:24:00,A92550,ATM_0142,28.821176595192195,77.06850344154182,Unauthorized withdrawal complaint
9e7eef6e,2024-02-11 12:58:00,A50263,ATM_0042,28.756493388185046,77.19156004251259,Unauthorized withdrawal complaint
7933f087,2024-02-01 06:52:00,A88056,ATM_0082,28.560935233544473,77.24838015088942,Unauthorized withdrawal complaint
8a78eec8,2024-02-29 09:45:00,A58478,ATM_0027,28.418688837831233,77.10096850203593,Unauthorized withdrawal complaint
c0d33e6e,2024-01-24 05:09:00,A16343,ATM_0019,28.84415727636836,76.98365228837773,Unauthorized withdrawal complaint
4cc1655d,2024-02-17 18:55:00,A52612,ATM_0080,28.512917016139326,77.04538710904308,Unauthorized withdrawal complaint
ab356c0a,2024-02-02 23:49:00,A46082,ATM_0162,28.4914702317631,76.83316886929028,Unauthorized withdrawal complaint
f96e8769,2024-01-02 12:00:00,A11011,ATM_0161,28.49088839943101,77.2034624895408,Unauthorized withdrawal complaint
c3c317b4,2024-02-04 10:29:00,A68979,ATM_0046,28.783880948542876,77.29912627440368,Unauthorized withdrawal complaint
1e60e9b0,2024-01-26 11:29:00,A52736,ATM_0072,28.739719473309314,77.2686414054579,Unauthorized withdrawal complaint
8d3e4b08,2024-01-23 04:39:00,A95064,ATM_0028,28.588565520357214,76.9510044849405,Unauthorized withdrawal complaint
cd7239c5,2024-02-12 18:08:00,A80955,ATM_0144,28.594934008348165,76.9076807005308,Unauthorized withdrawal complaint
db190dc6,2024-02-14 03:47:00,A64705,ATM_0107,28.657610653588925,77.17351776516622,Unauthorized withdrawal complaint
e268e169,2024-01-25 09:16:00,A78781,ATM_0193,28.603656352401714,77.25768651963791,Unauthorized withdrawal complaint
390e814a,2024-01-10 08:54:00,A47796,ATM_0084,28.778882623871596,77.19295502199624,Unauthorized withdrawal complaint
1c8fbaae,2024-02-20 05:08:00,A60696,ATM_0132,28.695871803523776,77.04152768045957,Unauthorized withdrawal complaint
65fca739,2024-01-28 15:19:00,A20786,ATM_0080,28.512917016139326,77.04538710904308,Unauthorized withdrawal complaint
6c05f49a,2024-02-27 06:57:00,A40355,ATM_0107,28.657610653588925,77.17351776516622,Unauthorized withdrawal complaint
eadea7a4,2024-01-23 12:05:00,A25010,ATM_0100,28.610442489152092,76.92166210739182,Unauthorized withdrawal complaint
99b21d70,2024-01-07 07:43:00,A42727,ATM_0060,28.487293506753474,77.2007399922464,Unauthorized withdrawal complaint
f0fa69a1,2024-02-21 02:06:00,A91208,ATM_0134,28.835271443820552,76.99359524015846,Unauthorized withdrawal complaint
69d7d43c,2024-02-20 12:19:00,A31611,ATM_0140,28.502298639671313,77.19203404713609,Unauthorized withdrawal complaint
7b4c4dbb,2024-01-06 14:53:00,A61193,ATM_0106,28.827644607896975,76.86789145765444,Unauthorized withdrawal complaint
f4ec1fd8,2024-02-19 23:54:00,A75550,ATM_0198,28.401562160582593,77.24169959408495,Unauthorized withdrawal complaint
c22f4701,2024-02-22 14:52:00,A93017,ATM_0037,28.81679405358581,77.15375929555752,Unauthorized withdrawal complaint
39f19daf,2024-01-31 06:45:00,A57712,ATM_0163,28.858522177373967,77.04349059555646,Unauthorized withdrawal complaint
0282a40c,2024-01-06 00:35:00,A64503,ATM_0039,28.75929104460528,77.16424209617642,Unauthorized withdrawal complaint
c1ff8adc,2024-01-12 17:52:00,A83605,ATM_0026,28.807376048679654,77.21104593139572,Unauthorized withdrawal complaint
a1b02032,2024-01-20 18:48:00,A54564,ATM_0161,28.49088839943101,77.2034624895408,Unauthorized withdrawal complaint
bf6b42b2,2024-02-21 16:56:00,A47522,ATM_0136,28.46024577922436,76.82710305961837,Unauthorized withdrawal complaint
9422de77,2024-01-10 20:44:00,A60916,ATM_0008,28.796344229487286,77.11078660859654,Unauthorized withdrawal complaint
a9858403,2024-02-12 05:19:00,A62103,ATM_0189,28.499733568993182,77.01689015879187,Unauthorized withdrawal complaint
d99a7ae5,2024-02-15 01:17:00,A94894,ATM_0165,28.445788081962018,76.8194454452997,Unauthorized withdrawal complaint
2b80436b,2024-01-18 01:31:00,A97142,ATM_0183,28.45588216282715,76.82803793361315,Unauthorized withdrawal complaint
50edc93a,2024-01-02 20:05:00,A28694,ATM_0064,28.705969612991527,76.97156736298008,Unauthorized withdrawal complaint
52a3b26e,2024-01-04 22:55:00,A61300,ATM_0098,28.63684329321167,77.16032524417854,Unauthorized withdrawal complaint
34e8763e,2024-01-14 06:35:00,A97637,ATM_0192,28.473490561153383,77.09305276108911,Unauthorized withdrawal complaint
a3f85733,2024-01-25 15:14:00,A74238,ATM_0124,28.60262321665323,77.28432819752345,Unauthorized withdrawal complaint
a96da92a,2024-03-01 00:06:00,A13996,ATM_0005,28.626212006592265,77.15656655739821,Unauthorized withdrawal complaint
d2dc19d4,2024-01-14 02:03:00,A44722,ATM_0024,28.835290087336507,76.89309020271376,Unauthorized withdrawal complaint
5a7e97b5,2024-01-10 10:42:00,A56446,ATM_0110,28.521623979854244,77.17696559364778,Unauthorized withdrawal complaint
259af330,2024-01-22 08:34:00,A41421,ATM_0029,28.691629762953152,76.94774527227626,Unauthorized withdrawal complaint
938311d0,2024-02-26 10:20:00,A32455,ATM_0042,28.756493388185046,77.19156004251259,Unauthorized withdrawal complaint
0c875336,2024-02-23 02:18:00,A93061,ATM_0162,28.4914702317631,76.83316886929028,Unauthorized withdrawal complaint
a1972b07,2024-01-04 09:02:00,A96809,ATM_0043,28.674568255297466,77.28941446638127,Unauthorized withdrawal complaint
6804b977,2024-02-09 13:32:00,A63808,ATM_0041,28.887383192800126,76.87485456851816,Unauthorized withdrawal complaint
aa406010,2024-01-17 06:44:00,A36567,ATM_0143,28.68805383948849,77.01683661985508,Unauthorized withdrawal complaint
6206e648,2024-02-28 19:41:00,A84091,ATM_0036,28.439292278662272,76.80046758147914,Unauthorized withdrawal complaint
9774637f,2024-02-14 04:08:00,A33618,ATM_0140,28.502298639671313,77.19203404713609,Unauthorized withdrawal complaint
6f872257,2024-02-21 00:19:00,A77532,ATM_0133,28.578837886176434,77.29112116422247,Unauthorized withdrawal complaint
b97a4330,2024-01-24 05:42:00,A58707,ATM_0164,28.881145575167398,76.99358794105133,Unauthorized withdrawal complaint
8b88635f,2024-02-13 14:18:00,A23256,ATM_0043,28.674568255297466,77.28941446638127,Unauthorized withdrawal complaint
90530c21,2024-02-01 23:13:00,A25337,ATM_0024,28.835290087336507,76.89309020271376,Unauthorized withdrawal complaint
bdc29c84,2024-01-05 20:08:00,A29191,ATM_0117,28.89645606174865,77.01006928667039,Unauthorized withdrawal complaint
0b919cb1,2024-02-19 23:14:00,A33810,ATM_0100,28.610442489152092,76.92166210739182,Unauthorized withdrawal complaint
294b454b,2024-01-27 22:46:00,A40996,ATM_0130,28.420356723508128,77.19300716124997,Unauthorized withdrawal complaint
f1c7b6d0,2024-02-05 17:30:00,A45052,ATM_0041,28.887383192800126,76.87485456851816,Unauthorized withdrawal complaint
74cb36c2,2024-01-28 03:33:00,A79178,ATM_0050,28.473884566155075,77.28972697084359,Unauthorized withdrawal complaint
94205edb,2024-01-06 19:06:00,A99869,ATM_0001,28.628898652589637,76.99726578961979,Unauthorized withdrawal complaint
52779e30,2024-02-25 18:52:00,A30601,ATM_0016,28.733485623758572,76.82951707287275,Unauthorized withdrawal complaint
cdc91bc0,2024-01-15 23:01:00,A77390,ATM_0063,28.575068742348844,76.93703212741507,Unauthorized withdrawal complaint
56077c6a,2024-02-27 14:26:00,A42110,ATM_0190,28.82071538875222,77.17851187882468,Unauthorized withdrawal complaint
2cd205dd,2024-01-29 04:33:00,A52289,ATM_0021,28.62464040032058,77.01253631718781,Unauthorized withdrawal complaint
28c57a6e,2024-02-23 22:07:00,A62878,ATM_0170,28.522536791701363,77.05361348184918,Unauthorized withdrawal complaint
291f1342,2024-02-19 08:06:00,A76972,ATM_0116,28.57627605284083,76.86596149855922,Unauthorized withdrawal complaint
1befa692,2024-02-15 07:30:00,A74845,ATM_0149,28.7471052819805,76.93696281646753,Unauthorized withdrawal complaint
d3ba9576,2024-01-16 11:35:00,A68962,ATM_0142,28.821176595192195,77.06850344154182,Unauthorized withdrawal complaint
7a098236,2024-01-07 02:19:00,A89348,ATM_0004,28.401444875573763,77.1393726062339,Unauthorized withdrawal complaint
32c8f401,2024-02-19 01:42:00,A79058,ATM_0074,28.82620504592694,77.04449029386885,Unauthorized withdrawal complaint
728d12f4,2024-01-10 06:47:00,A21593,ATM_0048,28.685868194836885,76.85275267494688,Unauthorized withdrawal complaint
47b4be96,2024-01-13 00:20:00,A22686,ATM_0154,28.43722022451195,76.80779176397719,Unauthorized withdrawal complaint
a5dccaf3,2024-01-11 12:00:00,A54089,ATM_0077,28.626318826708854,77.03134157848449,Unauthorized withdrawal complaint
bffa3c3f,2024-02-07 05:39:00,A29864,ATM_0183,28.45588216282715,76.82803793361315,Unauthorized withdrawal complaint
aeb69dcd,2024-02-04 12:28:00,A32742,ATM_0175,28.486203739709868,77.19447162972283,Unauthorized withdrawal complaint
8bf878f8,2024-01-14 21:15:00,A40779,ATM_0023,28.889964419184384,77.19316005322013,Unauthorized withdrawal complaint
d2f3bbbd,2024-02-06 21:49:00,A64643,ATM_0073,28.483114279040766,77.14717861308476,Unauthorized withdrawal complaint
e3696f86,2024-01-02 04:46:00,A30808,ATM_0152,28.566949326778488,77.18806763628652,Unauthorized withdrawal complaint
34260954,2024-02-10 15:06:00,A66297,ATM_0055,28.60969098119266,77.14282991073334,Unauthorized withdrawal complaint
40e9f031,2024-01-26 23:48:00,A51657,ATM_0056,28.864807498458006,76.9440456596748,Unauthorized withdrawal complaint
c5536e70,2024-01-11 17:01:00,A67606,ATM_0126,28.753769197976485,77.25316837235646,Unauthorized withdrawal complaint
6b40ad93,2024-01-29 20:38:00,A47106,ATM_0058,28.459938855131217,76.91594380179919,Unauthorized withdrawal complaint
343b8812,2024-02-26 08:47:00,A79529,ATM_0095,28.652847890136933,76.94636384657204,Unauthorized withdrawal complaint
f49eeec0,2024-02-23 13:48:00,A42223,ATM_0035,28.59696646586838,76.91080987549974,Unauthorized withdrawal complaint
4c321faf,2024-01-21 10:23:00,A15998,ATM_0114,28.469444595153433,77.18914091539162,Unauthorized withdrawal complaint
62c0a823,2024-02-29 00:12:00,A59251,ATM_0061,28.484443414821758,76.91234357442612,Unauthorized withdrawal complaint
e1b78935,2024-02-03 12:31:00,A72472,ATM_0043,28.674568255297466,77.28941446638127,Unauthorized withdrawal complaint
4fcfd82f,2024-02-28 14:16:00,A68600,ATM_0037,28.81679405358581,77.15375929555752,Unauthorized withdrawal complaint
df922bdb,2024-02-16 05:34:00,A32093,ATM_0078,28.747275949201583,76.9989492540659,Unauthorized withdrawal complaint
398f472b,2024-01-02 03:30:00,A13796,ATM_0077,28.626318826708854,77.03134157848449,Unauthorized withdrawal complaint
15ff076f,2024-02-13 08:27:00,A90747,ATM_0022,28.83950547776464,77.26535614714484,Unauthorized withdrawal complaint
4e9d029b,2024-01-10 06:31:00,A44519,ATM_0115,28.899656379822048,77.29333022912226,Unauthorized withdrawal complaint
693cb309,2024-02-11 07:10:00,A83975,ATM_0135,28.87710740590114,77.15573752982671,Unauthorized withdrawal complaint
260ed525,2024-02-06 21:28:00,A26645,ATM_0145,28.457100402048972,77.22361162007572,Unauthorized withdrawal complaint
f8a553c8,2024-02-16 01:24:00,A76723,ATM_0107,28.657610653588925,77.17351776516622,Unauthorized withdrawal complaint
bca4a434,2024-01-13 13:35:00,A14169,ATM_0065,28.638452804160444,76.82760186306662,Unauthorized withdrawal complaint
dc649f45,2024-01-02 19:34:00,A74331,ATM_0011,28.512346854401898,77.04879463277979,Unauthorized withdrawal complaint
c4173765,2024-02-27 02:57:00,A12313,ATM_0135,28.87710740590114,77.15573752982671,Unauthorized withdrawal complaint
bf110905,2024-02-25 15:42:00,A45936,ATM_0033,28.580190724001923,77.1323503856681,Unauthorized withdrawal complaint
9cc6f26b,2024-01-17 19:56:00,A94650,ATM_0125,28.89459610228488,76.81546385461573,Unauthorized withdrawal complaint
8f4a0e3e,2024-02-22 05:11:00,A96153,ATM_0120,28.478443761254336,77.22581814037562,Unauthorized withdrawal complaint
3d52bf2a,2024-01-29 14:07:00,A77877,ATM_0078,28.747275949201583,76.9989492540659,Unauthorized withdrawal complaint
5c926189,2024-02-16 08:58:00,A27937,ATM_0158,28.567173121584293,77.06348806541533,Unauthorized withdrawal complaint
fde76098,2024-01-29 04:20:00,A24628,ATM_0128,28.892812978162443,77.05373810085567,Unauthorized withdrawal complaint
6be000a5,2024-02-19 21:59:00,A52608,ATM_0075,28.86740892062774,77.00615586152024,Unauthorized withdrawal complaint
8c9ae1c9,2024-02-27 19:32:00,A50424,ATM_0030,28.73677504580395,77.27452912234075,Unauthorized withdrawal complaint
dbd8b659,2024-02-29 17:23:00,A65254,ATM_0035,28.59696646586838,76.91080987549974,Unauthorized withdrawal complaint
c79ce8f1,2024-01-21 23:56:00,A62062,ATM_0118,28.515104881035263,76.80750138032171,Unauthorized withdrawal complaint
e48cacd2,2024-01-11 02:08:00,A98652,ATM_0125,28.89459610228488,76.81546385461573,Unauthorized withdrawal complaint
f0a168d8,2024-02-27 17:50:00,A51253,ATM_0048,28.685868194836885,76.85275267494688,Unauthorized withdrawal complaint
ae960ad1,2024-01-22 01:43:00,A40902,ATM_0046,28.783880948542876,77.29912627440368,Unauthorized withdrawal complaint
1d33af87,2024-02-07 23:29:00,A28258,ATM_0013,28.521339186505603,77.11036341095213,Unauthorized withdrawal complaint
8635ff1e,2024-02-14 05:26:00,A91706,ATM_0048,28.685868194836885,76.85275267494688,Unauthorized withdrawal complaint
ad5f83ac,2024-02-27 07:09:00,A86691,ATM_0031,28.727612593710198,76.97350079099728,Unauthorized withdrawal complaint
238636f3,2024-02-16 22:11:00,A29596,ATM_0085,28.509394297630138,77.14602518029304,Unauthorized withdrawal complaint
32673575,2024-01-05 07:17:00,A50614,ATM_0136,28.46024577922436,76.82710305961837,Unauthorized withdrawal complaint
2ca9873e,2024-01-31 01:08:00,A10756,ATM_0165,28.445788081962018,76.8194454452997,Unauthorized withdrawal complaint
4b6e01f4,2024-02-29 07:10:00,A52521,ATM_0098,28.63684329321167,77.16032524417854,Unauthorized withdrawal complaint
47e8173c,2024-01-06 03:49:00,A89953,ATM_0101,28.83190980089639,77.0573424890292,Unauthorized withdrawal complaint
bd720994,2024-02-01 13:30:00,A30121,ATM_0059,28.653569823624796,76.88011618472255,Unauthorized withdrawal complaint
cf0efc6e,2024-02-25 01:56:00,A70335,ATM_0027,28.418688837831233,77.10096850203593,Unauthorized withdrawal complaint
38a6c97f,2024-02-26 20:38:00,A56806,ATM_0194,28.688222917054794,76.96769636544275,Unauthorized withdrawal complaint
e84c7fa4,2024-02-16 02:20:00,A44828,ATM_0078,28.747275949201583,76.9989492540659,Unauthorized withdrawal complaint
352f900d,2024-02-15 15:49:00,A46913,ATM_0187,28.833246601330302,76.8598719218929,Unauthorized withdrawal complaint
0a5459b4,2024-01-05 05:59:00,A31461,ATM_0168,28.546546718329584,76.99810283298845,Unauthorized withdrawal complaint
20ee4c48,2024-01-05 16:59:00,A67006,ATM_0011,28.512346854401898,77.04879463277979,Unauthorized withdrawal complaint
7bf2f480,2024-01-06 13:39:00,A66100,ATM_0138,28.438213427778585,76.82001266781191,Unauthorized withdrawal complaint
c01da1a2,2024-02-10 09:52:00,A15249,ATM_0083,28.686151431891034,77.07537036459497,Unauthorized withdrawal complaint
300b9361,2024-02-14 16:05:00,A40702,ATM_0127,28.453006893464536,77.21327175414142,Unauthorized withdrawal complaint
3a14863c,2024-02-13 08:21:00,A18812,ATM_0161,28.49088839943101,77.2034624895408,Unauthorized withdrawal complaint
366b1e1e,2024-01-07 07:21:00,A21737,ATM_0116,28.57627605284083,76.86596149855922,Unauthorized withdrawal complaint
e663a787,2024-02-27 02:44:00,A54095,ATM_0028,28.588565520357214,76.9510044849405,Unauthorized withdrawal complaint
8415ff4d,2024-01-20 03:10:00,A50331,ATM_0070,28.78290765314186,77.00227637508101,Unauthorized withdrawal complaint
1571e697,2024-01-09 11:18:00,A95254,ATM_0169,28.77328183761427,76.9237545708894,Unauthorized withdrawal complaint
a134938f,2024-01-13 12:39:00,A91032,ATM_0102,28.70982758439872,77.1506761782229,Unauthorized withdrawal complaint
87dbe8dd,2024-01-19 16:02:00,A39928,ATM_0162,28.4914702317631,76.83316886929028,Unauthorized withdrawal complaint
64c0f8dc,2024-02-21 03:45:00,A27962,ATM_0037,28.81679405358581,77.15375929555752,Unauthorized withdrawal complaint
7c4e9b1e,2024-01-14 03:36:00,A31354,ATM_0117,28.89645606174865,77.01006928667039,Unauthorized withdrawal complaint
2f31b315,2024-01-26 07:24:00,A57022,ATM_0136,28.46024577922436,76.82710305961837,Unauthorized withdrawal complaint
0f86d7ea,2024-02-29 04:02:00,A80814,ATM_0059,28.653569823624796,76.88011618472255,Unauthorized withdrawal complaint
a3fca4b9,2024-01-29 12:23:00,A30174,ATM_0158,28.567173121584293,77.06348806541533,Unauthorized withdrawal complaint
d04deafc,2024-01-24 03:46:00,A60912,ATM_0129,28.667996471860064,76.92693811917515,Unauthorized withdrawal complaint
890f26c1,2024-02-20 09:40:00,A62524,ATM_0022,28.83950547776464,77.26535614714484,Unauthorized withdrawal complaint
9f3a106c,2024-01-07 11:33:00,A19934,ATM_0168,28.546546718329584,76.99810283298845,Unauthorized withdrawal complaint
917f751b,2024-01-24 08:08:00,A28126,ATM_0150,28.510605864954073,77.18535343085831,Unauthorized withdrawal complaint
f6a70b68,2024-01-08 06:56:00,A15100,ATM_0073,28.483114279040766,77.14717861308476,Unauthorized withdrawal complaint
300129e1,2024-02-17 15:17:00,A11809,ATM_0150,28.510605864954073,77.18535343085831,Unauthorized withdrawal complaint
258e7e8c,2024-02-05 06:27:00,A15821,ATM_0143,28.68805383948849,77.01683661985508,Unauthorized withdrawal complaint
9c810362,2024-02-05 18:16:00,A44256,ATM_0164,28.881145575167398,76.99358794105133,Unauthorized withdrawal complaint
53e37f56,2024-01-09 14:17:00,A87735,ATM_0029,28.691629762953152,76.94774527227626,Unauthorized withdrawal complaint
3addeda6,2024-01-22 02:52:00,A75296,ATM_0045,28.533201396859354,77.24932684243248,Unauthorized withdrawal complaint
e905e38e,2024-02-21 16:03:00,A91330,ATM_0030,28.73677504580395,77.27452912234075,Unauthorized withdrawal complaint
c53d3f21,2024-01-10 06:28:00,A94744,ATM_0013,28.521339186505603,77.11036341095213,Unauthorized withdrawal complaint
5eb9bea4,2024-02-19 09:08:00,A12403,ATM_0083,28.686151431891034,77.07537036459497,Unauthorized withdrawal complaint
d24d84cf,2024-01-28 18:03:00,A51157,ATM_0103,28.80782236456273,77.11402765902136,Unauthorized withdrawal complaint
3682f7b3,2024-02-15 16:15:00,A47463,ATM_0094,28.586953955492007,76.89276936363098,Unauthorized withdrawal complaint
44023876,2024-02-19 21:05:00,A96068,ATM_0192,28.473490561153383,77.09305276108911,Unauthorized withdrawal complaint
